CMDLINE /Users/localadmin/miniforge3/envs/splitting_env/bin/python3.9 ./setup_labeled_data.py
MEM 328.453125 1725355740.1168
MEM 329.046875 1725355740.2218
MEM 329.421875 1725355740.3269
MEM 329.140625 1725355740.4320
MEM 369.828125 1725355740.5343
MEM 382.250000 1725355740.6372
MEM 382.250000 1725355740.7423
MEM 382.250000 1725355740.8476
MEM 369.968750 1725355740.9486
MEM 362.140625 1725355741.0517
MEM 347.156250 1725355741.1567
MEM 347.156250 1725355741.2618
MEM 347.296875 1725355741.3664
MEM 347.281250 1725355741.4715
MEM 347.765625 1725355741.5765
MEM 348.281250 1725355741.6816
MEM 346.015625 1725355741.7866
MEM 346.453125 1725355741.8917
MEM 346.765625 1725355741.9968
MEM 347.078125 1725355742.1019
MEM 347.390625 1725355742.2070
MEM 357.359375 1725355742.3121
MEM 364.546875 1725355742.4172
MEM 364.562500 1725355742.5223
MEM 364.562500 1725355742.6275
MEM 364.750000 1725355742.7327
MEM 364.750000 1725355742.8330
MEM 364.796875 1725355742.9381
MEM 364.906250 1725355743.0410
MEM 365.156250 1725355743.1460
MEM 365.453125 1725355743.2511
MEM 356.843750 1725355743.3557
MEM 357.156250 1725355743.4607
MEM 357.468750 1725355743.5657
MEM 323.515625 1725355743.6703
MEM 322.906250 1725355743.7716
MEM 323.281250 1725355743.8767
MEM 331.953125 1725355743.9796
MEM 332.531250 1725355744.0848
MEM 332.531250 1725355744.1898
MEM 332.531250 1725355744.2951
MEM 332.625000 1725355744.3984
MEM 332.625000 1725355744.5000
MEM 332.812500 1725355744.6057
MEM 332.953125 1725355744.7103
MEM 333.140625 1725355744.8153
MEM 325.500000 1725355744.9183
MEM 321.562500 1725355745.0233
MEM 321.875000 1725355745.1284
MEM 322.187500 1725355745.2330
MEM 322.500000 1725355745.3380
MEM 322.812500 1725355745.4430
MEM 323.109375 1725355745.5481
MEM 318.953125 1725355745.6531
MEM 319.265625 1725355745.7581
MEM 319.593750 1725355745.8632
MEM 314.515625 1725355745.9682
MEM 328.312500 1725355746.0733
MEM 336.000000 1725355746.1784
MEM 336.000000 1725355746.2837
MEM 336.000000 1725355746.3883
MEM 336.046875 1725355746.4935
MEM 336.062500 1725355746.5984
MEM 335.937500 1725355746.7034
MEM 336.031250 1725355746.8063
MEM 336.343750 1725355746.9114
MEM 336.671875 1725355747.0164
MEM 336.968750 1725355747.1214
MEM 334.109375 1725355747.2265
MEM 334.406250 1725355747.3290
MEM 334.718750 1725355747.4340
MEM 335.015625 1725355747.5391
MEM 335.328125 1725355747.6441
MEM 335.734375 1725355747.7491
MEM 336.234375 1725355747.8542
MEM 336.421875 1725355747.9592
MEM 333.109375 1725355748.0597
MEM 333.343750 1725355748.1630
MEM 333.828125 1725355748.2677
MEM 332.406250 1725355748.3727
MEM 339.328125 1725355748.4778
MEM 339.921875 1725355748.5829
MEM 335.062500 1725355748.6884
MEM 335.062500 1725355748.7939
MEM 335.156250 1725355748.8987
MEM 335.187500 1725355749.0038
MEM 335.250000 1725355749.1088
MEM 335.250000 1725355749.2139
MEM 335.546875 1725355749.3189
MEM 335.843750 1725355749.4239
MEM 336.156250 1725355749.5290
MEM 333.375000 1725355749.6340
MEM 319.390625 1725355749.7391
MEM 313.609375 1725355749.8442
MEM 311.234375 1725355749.9481
MEM 311.531250 1725355750.0490
MEM 311.843750 1725355750.1541
MEM 309.765625 1725355750.2591
MEM 319.656250 1725355750.3637
MEM 320.328125 1725355750.4688
MEM 320.328125 1725355750.5741
MEM 320.343750 1725355750.6746
MEM 306.312500 1725355750.7816
MEM 306.593750 1725355750.8831
MEM 306.625000 1725355750.9882
MEM 306.625000 1725355751.0890
MEM 306.625000 1725355751.1941
MEM 306.921875 1725355751.2991
MEM 307.234375 1725355751.4042
MEM 307.546875 1725355751.5092
MEM 307.843750 1725355751.6142
MEM 308.156250 1725355751.7193
MEM 308.453125 1725355751.8243
MEM 308.765625 1725355751.9293
MEM 309.078125 1725355752.0344
MEM 309.390625 1725355752.1394
MEM 309.687500 1725355752.2444
MEM 309.984375 1725355752.3455
MEM 310.656250 1725355752.4506
MEM 310.968750 1725355752.5546
MEM 311.312500 1725355752.6596
MEM 332.000000 1725355752.7647
MEM 353.343750 1725355752.8698
MEM 376.671875 1725355752.9748
MEM 376.671875 1725355753.0799
MEM 376.671875 1725355753.1852
MEM 354.500000 1725355753.2903
MEM 354.468750 1725355753.3935
MEM 354.531250 1725355753.4944
MEM 350.921875 1725355753.5978
MEM 351.031250 1725355753.7029
MEM 351.265625 1725355753.8079
MEM 351.562500 1725355753.9104
MEM 332.078125 1725355754.0155
MEM 332.390625 1725355754.1205
MEM 332.734375 1725355754.2255
MEM 328.843750 1725355754.3265
MEM 320.328125 1725355754.4279
MEM 320.671875 1725355754.5329
MEM 320.984375 1725355754.6381
MEM 321.453125 1725355754.7431
MEM 321.906250 1725355754.8482
MEM 322.218750 1725355754.9532
MEM 332.781250 1725355755.0555
MEM 338.843750 1725355755.1585
MEM 338.843750 1725355755.2636
MEM 338.843750 1725355755.3689
MEM 338.843750 1725355755.4701
MEM 338.953125 1725355755.5753
MEM 338.921875 1725355755.6789
MEM 338.953125 1725355755.7840
MEM 323.781250 1725355755.8873
MEM 323.984375 1725355755.9924
MEM 324.296875 1725355756.0974
MEM 316.203125 1725355756.2025
MEM 316.500000 1725355756.3076
MEM 317.000000 1725355756.4118
MEM 317.343750 1725355756.5168
MEM 317.656250 1725355756.6218
MEM 317.968750 1725355756.7269
MEM 318.265625 1725355756.8278
MEM 318.593750 1725355756.9328
MEM 318.921875 1725355757.0379
MEM 319.218750 1725355757.1429
MEM 319.718750 1725355757.2479
MEM 320.234375 1725355757.3530
MEM 329.531250 1725355757.4580
MEM 332.000000 1725355757.5598
MEM 336.078125 1725355757.6623
MEM 336.078125 1725355757.7676
MEM 336.078125 1725355757.8707
MEM 336.250000 1725355757.9730
MEM 336.296875 1725355758.0758
MEM 336.296875 1725355758.1771
MEM 336.296875 1725355758.2821
MEM 336.609375 1725355758.3871
MEM 336.906250 1725355758.4922
MEM 337.203125 1725355758.5931
MEM 337.515625 1725355758.6982
MEM 337.812500 1725355758.8032
MEM 338.125000 1725355758.9082
MEM 338.421875 1725355759.0133
MEM 338.734375 1725355759.1183
MEM 339.046875 1725355759.2233
MEM 342.609375 1725355759.3238
MEM 354.968750 1725355759.4289
MEM 396.875000 1725355759.5340
MEM 424.468750 1725355759.6363
MEM 465.625000 1725355759.7399
MEM 483.234375 1725355759.8451
MEM 504.671875 1725355759.9503
MEM 539.562500 1725355760.0553
MEM 566.609375 1725355760.1604
MEM 597.437500 1725355760.2626
MEM 644.078125 1725355760.3666
MEM 691.953125 1725355760.4718
MEM 730.437500 1725355760.5773
MEM 756.640625 1725355760.6786
MEM 778.875000 1725355760.7837
MEM 823.015625 1725355760.8888
MEM 866.281250 1725355760.9939
MEM 879.531250 1725355761.0990
MEM 905.718750 1725355761.2041
MEM 928.875000 1725355761.3092
MEM 966.421875 1725355761.4143
MEM 1000.656250 1725355761.5195
MEM 1012.093750 1725355761.6248
MEM 1035.046875 1725355761.7303
MEM 1060.406250 1725355761.8354
MEM 1036.343750 1725355761.9385
MEM 1012.078125 1725355762.0395
MEM 607.687500 1725355762.1397
MEM 293.781250 1725355762.2449
MEM 306.906250 1725355762.3501
MEM 322.750000 1725355762.4546
MEM 338.203125 1725355762.5553
MEM 352.609375 1725355762.6604
MEM 368.046875 1725355762.7655
MEM 382.828125 1725355762.8707
MEM 397.578125 1725355762.9758
MEM 434.921875 1725355763.0809
MEM 493.406250 1725355763.1860
MEM 550.843750 1725355763.2912
MEM 606.578125 1725355763.3963
MEM 607.234375 1725355763.5001
MEM 528.921875 1725355763.6013
MEM 492.437500 1725355763.7065
MEM 550.421875 1725355763.8095
MEM 606.984375 1725355763.9147
MEM 663.906250 1725355764.0173
MEM 718.484375 1725355764.1186
MEM 778.640625 1725355764.2235
MEM 837.828125 1725355764.3284
MEM 890.078125 1725355764.4333
MEM 946.296875 1725355764.5385
MEM 1002.000000 1725355764.6413
MEM 1041.984375 1725355764.7464
MEM 974.843750 1725355764.8495
MEM 992.171875 1725355764.9507
MEM 877.953125 1725355765.0527
MEM 709.046875 1725355765.1539
MEM 293.703125 1725355765.2547
MEM 259.937500 1725355765.3598
MEM 276.468750 1725355765.4635
MEM 290.875000 1725355765.5687
MEM 298.828125 1725355765.6696
MEM 314.953125 1725355765.7748
MEM 326.093750 1725355765.8804
MEM 344.234375 1725355765.9855
MEM 360.718750 1725355766.0906
MEM 376.046875 1725355766.1958
MEM 321.343750 1725355766.2990
MEM 279.156250 1725355766.4014
MEM 255.296875 1725355766.5064
MEM 269.734375 1725355766.6094
MEM 285.359375 1725355766.7147
MEM 300.203125 1725355766.8157
MEM 316.328125 1725355766.9209
MEM 294.125000 1725355767.0255
MEM 315.359375 1725355767.1306
MEM 332.265625 1725355767.2333
MEM 362.921875 1725355767.3385
MEM 376.109375 1725355767.4436
MEM 390.078125 1725355767.5488
MEM 396.125000 1725355767.6540
MEM 389.906250 1725355767.7593
MEM 382.718750 1725355767.8627
MEM 394.812500 1725355767.9666
MEM 415.703125 1725355768.0699
MEM 423.531250 1725355768.1751
MEM 442.031250 1725355768.2802
MEM 439.171875 1725355768.3854
MEM 438.265625 1725355768.4867
MEM 455.218750 1725355768.5903
MEM 472.171875 1725355768.6955
MEM 490.062500 1725355768.8007
MEM 494.890625 1725355768.9010
MEM 500.500000 1725355769.0022
MEM 507.515625 1725355769.1064
MEM 532.093750 1725355769.2109
MEM 524.171875 1725355769.3159
MEM 531.281250 1725355769.4200
MEM 512.484375 1725355769.5252
MEM 527.765625 1725355769.6282
MEM 503.515625 1725355769.7333
MEM 441.500000 1725355769.8367
MEM 450.312500 1725355769.9418
MEM 465.000000 1725355770.0470
MEM 482.250000 1725355770.1490
MEM 491.468750 1725355770.2542
MEM 497.500000 1725355770.3594
MEM 500.937500 1725355770.4645
MEM 497.062500 1725355770.5697
MEM 495.281250 1725355770.6749
MEM 480.250000 1725355770.7800
MEM 447.375000 1725355770.8835
MEM 476.812500 1725355770.9880
MEM 490.484375 1725355771.0932
MEM 502.875000 1725355771.1962
MEM 496.296875 1725355771.3009
MEM 538.953125 1725355771.4061
MEM 550.828125 1725355771.5107
MEM 572.359375 1725355771.6156
MEM 571.812500 1725355771.7183
MEM 574.531250 1725355771.8201
MEM 587.640625 1725355771.9252
MEM 610.078125 1725355772.0283
MEM 611.078125 1725355772.1313
MEM 626.765625 1725355772.2321
MEM 618.531250 1725355772.3325
MEM 597.968750 1725355772.4353
MEM 605.828125 1725355772.5401
MEM 653.250000 1725355772.6452
MEM 669.203125 1725355772.7504
MEM 695.000000 1725355772.8548
MEM 723.703125 1725355772.9599
MEM 750.031250 1725355773.0650
MEM 695.765625 1725355773.1702
MEM 720.937500 1725355773.2753
MEM 679.515625 1725355773.3804
MEM 683.500000 1725355773.4857
MEM 581.484375 1725355773.5909
MEM 574.484375 1725355773.6960
MEM 584.046875 1725355773.7989
MEM 594.406250 1725355773.8991
MEM 605.484375 1725355774.0015
MEM 617.125000 1725355774.1066
MEM 629.000000 1725355774.2118
MEM 645.250000 1725355774.3169
MEM 635.031250 1725355774.4221
MEM 631.750000 1725355774.5273
MEM 620.296875 1725355774.6280
MEM 606.609375 1725355774.7321
MEM 590.125000 1725355774.8334
MEM 549.546875 1725355774.9387
MEM 490.828125 1725355775.0416
MEM 505.546875 1725355775.1465
MEM 471.953125 1725355775.2513
MEM 391.062500 1725355775.3572
MEM 383.937500 1725355775.4614
MEM 394.531250 1725355775.5659
MEM 394.062500 1725355775.6710
MEM 380.390625 1725355775.7762
MEM 351.578125 1725355775.8814
MEM 344.921875 1725355775.9865
MEM 351.140625 1725355776.0867
MEM 350.453125 1725355776.1920
MEM 350.187500 1725355776.2948
MEM 352.062500 1725355776.3999
MEM 327.718750 1725355776.7511
MEM 335.046875 1725355776.8565
MEM 341.140625 1725355776.9616
MEM 345.921875 1725355777.0652
MEM 337.562500 1725355777.1682
MEM 348.953125 1725355777.2734
MEM 353.437500 1725355777.3785
MEM 349.468750 1725355777.4837
MEM 346.890625 1725355777.5890
MEM 348.765625 1725355777.6943
MEM 348.546875 1725355777.7993
MEM 350.984375 1725355777.9002
MEM 353.812500 1725355778.0006
MEM 357.984375 1725355778.1030
MEM 360.765625 1725355778.2044
MEM 356.937500 1725355778.3096
MEM 349.453125 1725355778.4122
MEM 341.281250 1725355778.5136
MEM 335.921875 1725355778.6188
MEM 336.265625 1725355778.7224
MEM 327.125000 1725355778.8277
MEM 327.562500 1725355778.9295
MEM 323.062500 1725355779.0346
MEM 319.687500 1725355779.1396
MEM 314.281250 1725355779.2448
MEM 280.625000 1725355779.3499
MEM 279.078125 1725355779.4551
MEM 280.609375 1725355779.5590
MEM 280.671875 1725355779.6643
MEM 277.843750 1725355779.7668
MEM 273.968750 1725355779.8721
MEM 272.718750 1725355779.9772
MEM 274.750000 1725355780.0824
MEM 265.109375 1725355780.1875
MEM 266.328125 1725355780.2926
MEM 265.046875 1725355780.3977
MEM 267.218750 1725355780.5029
MEM 253.828125 1725355780.6044
MEM 256.484375 1725355780.7097
MEM 245.968750 1725355780.8149
MEM 207.421875 1725355780.9198
MEM 208.390625 1725355781.0249
MEM 172.859375 1725355781.1286
MEM 57.421875 1725355781.2337
MEM 58.328125 1725355781.3389
MEM 58.953125 1725355781.4415
MEM 59.531250 1725355781.5466
MEM 60.093750 1725355781.6495
MEM 60.265625 1725355781.7528
MEM 61.062500 1725355781.8580
MEM 61.875000 1725355781.9589
MEM 62.437500 1725355782.0722
MEM 63.031250 1725355782.1775
MEM 63.640625 1725355782.2826
MEM 64.406250 1725355782.3856
MEM 65.531250 1725355782.4909
MEM 69.734375 1725355782.5946
MEM 73.921875 1725355782.6999
MEM 74.406250 1725355782.8050
MEM 78.406250 1725355782.9101
MEM 72.453125 1725355783.0121
MEM 75.578125 1725355783.1164
MEM 78.250000 1725355783.2215
MEM 81.484375 1725355783.3268
MEM 85.437500 1725355783.4319
MEM 89.859375 1725355783.5322
MEM 91.625000 1725355783.6336
MEM 92.421875 1725355783.7349
MEM 77.171875 1725355783.8401
MEM 70.796875 1725355783.9452
MEM 69.703125 1725355784.0504
MEM 71.312500 1725355784.1555
MEM 72.093750 1725355784.2607
MEM 75.187500 1725355784.3660
MEM 74.687500 1725355784.4712
MEM 74.843750 1725355784.5714
MEM 76.390625 1725355784.6735
MEM 78.156250 1725355784.7788
MEM 80.375000 1725355784.8815
MEM 81.625000 1725355784.9825
MEM 79.703125 1725355785.0842
MEM 76.500000 1725355785.1882
MEM 78.906250 1725355785.2924
MEM 79.921875 1725355785.3936
MEM 74.656250 1725355785.4988
MEM 76.453125 1725355785.6039
MEM 77.718750 1725355785.7090
MEM 79.031250 1725355785.8142
MEM 77.343750 1725355785.9158
MEM 75.312500 1725355786.0177
MEM 72.125000 1725355786.1230
MEM 69.046875 1725355786.2257
MEM 66.984375 1725355786.3278
MEM 67.265625 1725355786.4285
MEM 80.593750 1725355786.5324
MEM 79.062500 1725355786.6335
MEM 93.984375 1725355786.7345
MEM 106.265625 1725355786.8389
MEM 120.640625 1725355786.9430
MEM 136.015625 1725355787.0482
MEM 151.625000 1725355787.1533
MEM 164.703125 1725355787.2584
MEM 203.687500 1725355787.3664
MEM 213.562500 1725355787.4717
MEM 240.593750 1725355787.5762
MEM 273.218750 1725355787.6808
MEM 301.328125 1725355787.7830
MEM 335.062500 1725355787.8881
MEM 369.093750 1725355787.9934
MEM 383.109375 1725355788.0980
MEM 402.421875 1725355788.2033
MEM 438.171875 1725355788.3074
MEM 469.984375 1725355788.4086
MEM 481.234375 1725355788.5137
MEM 483.312500 1725355788.6168
MEM 481.156250 1725355788.7219
MEM 484.671875 1725355788.8270
MEM 498.453125 1725355788.9321
MEM 514.000000 1725355789.0366
MEM 524.968750 1725355789.1419
MEM 545.062500 1725355789.2431
MEM 577.375000 1725355789.3482
MEM 606.156250 1725355789.4534
MEM 623.656250 1725355789.5536
MEM 611.921875 1725355789.6587
MEM 648.515625 1725355789.7640
MEM 601.343750 1725355789.8693
MEM 618.281250 1725355789.9764
MEM 629.390625 1725355790.0816
MEM 621.390625 1725355790.1829
MEM 660.921875 1725355790.2880
MEM 640.937500 1725355790.3931
MEM 639.078125 1725355790.4982
MEM 666.109375 1725355790.5990
MEM 709.343750 1725355790.7042
MEM 691.437500 1725355790.8123
MEM 687.187500 1725355790.9174
MEM 678.156250 1725355791.0225
MEM 683.781250 1725355791.1277
MEM 704.781250 1725355791.2296
MEM 701.343750 1725355791.3329
MEM 711.656250 1725355791.4380
MEM 651.671875 1725355791.5432
MEM 634.125000 1725355791.6483
MEM 661.343750 1725355791.7534
MEM 625.218750 1725355791.8585
MEM 640.875000 1725355791.9636
MEM 671.031250 1725355792.0687
MEM 689.171875 1725355792.1738
MEM 721.750000 1725355792.2789
MEM 713.953125 1725355792.3799
MEM 709.437500 1725355792.4851
MEM 686.671875 1725355792.5902
MEM 692.078125 1725355792.6983
MEM 691.781250 1725355792.8016
MEM 670.656250 1725355792.9068
MEM 688.437500 1725355793.0120
MEM 691.921875 1725355793.1173
MEM 690.109375 1725355793.2194
MEM 695.953125 1725355793.3245
MEM 671.687500 1725355793.4297
MEM 676.312500 1725355793.5323
MEM 681.828125 1725355793.6347
MEM 685.078125 1725355793.7399
MEM 694.703125 1725355793.8450
MEM 707.531250 1725355793.9501
MEM 721.062500 1725355794.0552
MEM 742.406250 1725355794.1604
MEM 774.796875 1725355794.2655
MEM 802.562500 1725355794.3707
MEM 822.390625 1725355794.4758
MEM 804.000000 1725355794.5760
MEM 809.421875 1725355794.6813
MEM 814.328125 1725355794.7865
MEM 788.390625 1725355794.8917
MEM 722.312500 1725355794.9938
MEM 735.046875 1725355795.0991
MEM 768.375000 1725355795.2044
MEM 789.593750 1725355795.3083
MEM 774.828125 1725355795.4134
MEM 790.859375 1725355795.5185
MEM 729.640625 1725355795.6222
MEM 734.593750 1725355795.7245
MEM 727.765625 1725355795.8297
MEM 698.578125 1725355795.9348
MEM 713.625000 1725355796.0399
MEM 746.562500 1725355796.1450
MEM 760.359375 1725355796.2501
MEM 771.140625 1725355796.3540
MEM 785.578125 1725355796.4577
MEM 772.187500 1725355796.5628
MEM 765.281250 1725355796.6680
MEM 783.625000 1725355796.7732
MEM 756.625000 1725355796.8783
MEM 721.718750 1725355796.9834
MEM 736.218750 1725355797.0855
MEM 704.390625 1725355797.1908
MEM 698.828125 1725355797.2961
MEM 667.906250 1725355797.3994
MEM 653.000000 1725355797.5040
MEM 660.703125 1725355797.6091
MEM 642.015625 1725355797.7142
MEM 662.687500 1725355797.8181
MEM 660.109375 1725355797.9232
MEM 664.312500 1725355798.0287
MEM 692.296875 1725355798.1338
MEM 687.156250 1725355798.2363
MEM 698.859375 1725355798.3415
MEM 722.593750 1725355798.4466
MEM 712.750000 1725355798.5517
MEM 720.359375 1725355798.6568
MEM 715.187500 1725355798.7619
MEM 708.796875 1725355798.8658
MEM 717.656250 1725355798.9709
MEM 739.593750 1725355799.0744
MEM 720.578125 1725355799.1795
MEM 731.812500 1725355799.2846
MEM 721.000000 1725355799.3898
MEM 736.640625 1725355799.4949
MEM 742.031250 1725355799.5966
MEM 734.656250 1725355799.6993
MEM 760.437500 1725355799.8013
MEM 760.437500 1725355799.9068
MEM 760.781250 1725355800.0070
MEM 748.984375 1725355800.1121
MEM 735.578125 1725355800.2172
MEM 722.656250 1725355800.3217
MEM 710.593750 1725355800.4232
MEM 700.640625 1725355800.5283
MEM 682.656250 1725355800.6334
MEM 668.671875 1725355800.7347
MEM 671.578125 1725355800.8391
MEM 673.093750 1725355800.9413
MEM 637.046875 1725355801.0464
MEM 597.468750 1725355801.1515
MEM 599.546875 1725355801.2568
MEM 602.687500 1725355801.3618
MEM 604.031250 1725355801.4669
MEM 587.343750 1725355801.5721
MEM 588.140625 1725355801.6772
MEM 578.859375 1725355801.7798
MEM 579.671875 1725355801.8844
MEM 581.734375 1725355801.9895
MEM 585.562500 1725355802.0946
MEM 569.062500 1725355802.1990
MEM 571.546875 1725355802.2994
MEM 572.937500 1725355802.4017
MEM 544.718750 1725355802.5019
MEM 540.921875 1725355802.6043
MEM 543.234375 1725355802.7095
MEM 545.656250 1725355802.8145
MEM 538.578125 1725355802.9186
MEM 520.515625 1725355803.0196
MEM 527.656250 1725355803.1228
MEM 532.734375 1725355803.2279
MEM 511.062500 1725355803.3359
MEM 484.984375 1725355803.4364
MEM 489.890625 1725355803.5416
MEM 494.625000 1725355803.6449
MEM 471.593750 1725355803.7494
MEM 442.328125 1725355803.8513
MEM 443.843750 1725355803.9564
MEM 427.500000 1725355804.0604
MEM 430.531250 1725355804.1627
MEM 414.984375 1725355804.2630
MEM 417.937500 1725355804.3682
MEM 421.484375 1725355804.4711
MEM 409.796875 1725355804.5762
MEM 411.000000 1725355804.6790
MEM 402.671875 1725355804.7804
MEM 370.281250 1725355804.8847
MEM 371.515625 1725355804.9884
MEM 372.609375 1725355805.0916
MEM 373.281250 1725355805.1964
MEM 375.218750 1725355805.3010
MEM 369.859375 1725355805.4061
MEM 370.875000 1725355805.5112
MEM 315.046875 1725355805.6124
MEM 274.109375 1725355805.7175
MEM 275.125000 1725355805.8214
MEM 276.640625 1725355805.9264
MEM 290.125000 1725355806.0315
MEM 303.625000 1725355806.1329
MEM 314.312500 1725355806.2380
MEM 289.531250 1725355806.3432
MEM 276.671875 1725355806.4483
MEM 289.062500 1725355806.5513
